"","x"
"6710",1.47
"6711",1.13
"6712",1.26
"6713",1.47
"6714",1.46
"6715",1.5
"6716",1.64
"6717",1.62
"6718",1.56
"6719",1.55
"6720",1.56
"6721",1.16
"6722",1.23
"6723",0.9
"6724",0.74
"6725",1.11
"6726",0.91
"6727",1.16
"6728",1.15
"6729",0.81
"6730",1.04
"6731",1.24
"6732",1.03
"6733",1.03
"6734",1.01
"6735",1.16
"6736",1.13
"6737",1.06
"6738",1.12
"6739",1.29
"6740",1.37
"6741",1.45
"6742",1.64
"6743",1.61
"6744",1.61
"6745",1.58
"6746",1.49
"6747",1.53
"6748",1.48
"6749",1.26
"6750",1.18
"6751",1.3
"6752",1.29
"6753",1.28
"6754",1.22
"6755",0.99
"6756",1.06
"6757",1.03
"6758",1.01
"6759",0.99
"6760",1.05
"6761",1.06
"6762",1.02
"6763",0.98
"6764",0.94
"6765",0.95
"6766",0.84
"6767",0.93
"6768",1.04
"6769",1.04
"6770",1.02
"6771",1.02
"6772",0.99
"6773",0.96
"6774",0.89
"6775",0.93
"6776",0.72
"6777",0.54
"6778",0.93
"6779",0.79
"6780",0.78
"6781",0.81
"6782",0.77
"6783",0.88
"6784",1.1
"6785",0.89
"6786",1.07
"6787",1.01
"6788",1.19
"6789",1.14
"6790",1.08
"6791",1.04
"6792",1.09
"6793",1.49
"6794",1.67
"6795",1.8
"6796",1.77
"6797",1.75
"6798",1.73
"6799",1.74
"6800",1.61
"6801",1.66
"6802",1.45
"6803",1.19
"6804",1.22
"6805",1.39
"6806",1.38
"6807",1.37
"6808",1.12
"6809",1.07
"6810",0.92
"6811",0.99
"6812",0.99
"6813",0.96
"6814",1.13
"6815",1.14
"6816",0.94
"6817",0.87
"6818",0.99
"6819",1.04
"6820",1.18
"6821",1.01
"6822",0.98
"6823",1.12
"6824",1.11
"6825",1.12
"6826",0.99
"6827",0.82
"6828",0.79
"6829",0.64
"6830",0.53
"6831",0.6
"6832",0.62
"6833",0.76
"6834",0.89
"6835",0.84
"6836",0.87
"6837",1.18
"6838",1.07
"6839",1.01
"6840",1.11
"6841",1.45
"6842",1.18
"6843",1.14
"6844",1.18
"6845",1.23
"6846",1.7
"6847",1.79
"6848",1.98
"6849",1.89
"6850",1.88
"6851",1.73
"6852",1.65
"6853",1.64
"6854",1.62
"6855",1.56
"6856",1.38
"6857",1.3
"6858",1.3
"6859",1.37
"6860",1.44
"6861",1.01
"6862",1.02
"6863",0.97
"6864",1.06
"6865",1.04
"6866",1.06
"6867",1.08
"6868",1.1
"6869",1.27
"6870",1.06
"6871",1.26
"6872",1.17
"6873",1.22
"6874",1.2
"6875",1.15
"6876",1.11
"6877",1.29
"6878",1.18
"6879",0.99
"6880",0.95
"6881",0.94
"6882",0.75
"6883",0.91
"6884",0.94
"6885",0.94
"6886",1.06
"6887",0.86
"6888",0.77
"6889",1.17
"6890",1.45
"6891",1.01
"6892",1.03
"6893",1.35
"6894",1.45
"6895",1.23
"6896",1.42
"6897",1.53
"6898",1.22
"6899",1.59
"6900",1.79
"6901",1.92
"6902",2.04
"6903",1.93
"6904",1.84
"6905",1.81
"6906",1.98
"6907",1.65
"6908",1.7
"6909",1.51
"6910",1.48
"6911",1.46
"6912",1.47
"6913",1.48
"6914",1.43
"6915",1.44
"6916",1.43
"6917",1.52
"6918",1.48
"6919",1.49
"6920",1.45
"6921",1.49
"6922",1.5
"6923",1.17
"6924",1.26
"6925",1.51
"6926",1.5
"6927",1.54
"6928",1.71
"6929",1.71
"6930",1.62
"6931",1.7
"6932",1.67
"6933",1.26
"6934",1.35
"6935",0.97
"6936",0.87
"6937",1.3
"6938",1.05
"6939",1.34
"6940",1.4
"6941",0.98
"6942",0.96
"6943",1.26
"6944",1.23
"6945",1.07
"6946",1.18
"6947",1.33
"6948",1.3
"6949",1.33
"6950",1.28
"6951",1.41
"6952",1.56
"6953",1.63
"6954",1.72
"6955",1.64
"6956",1.6
"6957",1.55
"6958",1.56
"6959",1.54
"6960",1.5
"6961",1.41
"6962",1.37
"6963",1.34
"6964",1.34
"6965",1.34
"6966",1.34
"6967",1.29
"6968",1.26
"6969",1.27
"6970",1.34
"6971",1.34
"6972",1.43
"6973",1.38
"6974",1.34
"6975",1.31
"6976",1.19
"6977",1.38
"6978",1.4
"6979",1.43
"6980",1.39
"6981",1.3
"6982",1.33
"6983",1.35
"6984",1.33
"6985",1.14
"6986",1.2
"6987",1.19
"6988",1.07
"6989",0.95
"6990",1.22
"6991",1.17
"6992",1.23
"6993",1.11
"6994",1.12
"6995",0.81
"6996",1.04
"6997",0.91
"6998",0.9
"6999",1.01
"7000",1.08
"7001",1.02
"7002",1.07
"7003",1.02
"7004",1.14
"7005",1.41
"7006",1.57
"7007",1.76
"7008",1.7
"7009",1.66
"7010",1.48
"7011",1.42
"7012",1.34
"7013",1.28
"7014",1.07
"7015",1.05
"7016",1.13
"7017",1.14
"7018",1.21
"7019",1.18
"7020",0.99
"7021",0.96
"7022",0.9
"7023",1
"7024",1.13
"7025",1.07
"7026",0.97
"7027",0.99
"7028",1.02
"7029",0.84
"7030",0.99
"7031",1.1
"7032",1.09
"7033",1.03
"7034",0.95
"7035",0.91
"7036",0.96
"7037",0.75
"7038",0.6
"7039",0.88
"7040",0.82
"7041",0.66
"7042",0.68
"7043",0.93
"7044",0.87
"7045",0.89
"7046",0.84
"7047",0.73
"7048",1.06
"7049",1.14
"7050",1.03
"7051",1.06
"7052",0.97
"7053",1.27
"7054",1.27
"7055",1.11
"7056",1.32
"7057",1.11
"7058",1.26
"7059",1.46
"7060",1.34
"7061",1.72
"7062",1.7
"7063",1.62
"7064",1.62
"7065",1.57
"7066",1.46
"7067",1.46
"7068",1.39
"7069",1.33
"7070",1.4
"7071",1.39
"7072",1.32
"7073",1.26
"7074",1.27
"7075",1.3
"7076",1.29
"7077",1.32
"7078",1.38
"7079",1.39
"7080",1.36
"7081",1.35
"7082",1.02
"7083",1.32
"7084",1.35
"7085",1.27
"7086",1.34
"7087",1.37
"7088",1.38
"7089",1.32
"7090",1.32
"7091",1.13
"7092",0.98
"7093",1.11
"7094",0.9
"7095",0.61
"7096",0.97
"7097",1.06
"7098",1.01
"7099",1.1
"7100",0.81
"7101",1.33
"7102",1.34
"7103",1.41
"7104",1.14
"7105",1.41
"7106",1.42
"7107",1.37
"7108",1.52
"7109",1.41
"7110",1.57
"7111",1.54
"7112",1.68
"7113",1.69
"7114",1.67
"7115",1.65
"7116",1.61
"7117",1.61
"7118",1.8
"7119",1.81
"7120",1.75
"7121",1.58
"7122",1.56
"7123",1.52
"7124",1.55
"7125",1.57
"7126",1.63
"7127",1.72
"7128",1.47
"7129",1.82
"7130",1.74
"7131",1.83
"7132",1.75
"7133",1.8
"7134",1.75
"7135",1.65
"7136",1.84
"7137",1.68
"7138",1.76
"7139",1.75
"7140",1.74
"7141",1.72
"7142",1.7
"7143",1.76
"7144",1.39
"7145",1.55
"7146",1.28
"7147",1.19
"7148",1.24
"7149",1.52
"7150",1.48
"7151",1.38
"7152",1.29
"7153",1.44
"7154",1.31
"7155",1.37
"7156",1.35
"7157",1.17
"7158",1.32
"7159",1.37
"7160",1.37
"7161",1.35
"7162",1.45
"7163",1.52
"7164",1.51
"7165",1.62
"7166",1.63
"7167",1.61
"7168",1.59
"7169",1.54
"7170",1.61
"7171",1.75
"7172",1.7
"7173",1.68
"7174",1.49
"7175",1.52
"7176",1.49
"7177",1.46
"7178",1.5
"7179",1.58
"7180",1.63
"7181",1.54
"7182",1.68
"7183",1.68
"7184",1.74
"7185",1.71
"7186",1.66
"7187",1.67
"7188",1.53
"7189",1.6
"7190",1.59
"7191",1.65
"7192",1.6
"7193",1.62
"7194",1.54
"7195",1.59
"7196",1.6
"7197",1.34
"7198",1.43
"7199",1.36
"7200",1.19
"7201",1.23
"7202",1.39
"7203",1.39
"7204",1.36
"7205",1.25
"7206",1.35
"7207",1.13
"7208",1.36
"7209",1.26
"7210",1.29
"7211",1.1
"7212",1.41
"7213",1.36
"7214",1.01
"7215",1.51
"7216",1.5
"7217",1.52
"7218",1.58
"7219",1.61
"7220",1.64
"7221",1.63
"7222",1.59
"7223",1.74
"7224",1.88
"7225",1.83
"7226",1.82
"7227",1.24
"7228",1.59
"7229",1.55
"7230",1.38
"7231",1.39
"7232",1.48
"7233",1.57
"7234",1.62
"7235",1.52
"7236",1.62
"7237",1.66
"7238",1.66
"7239",1.54
"7240",1.53
"7241",1.23
"7242",1.39
"7243",1.38
"7244",1.46
"7245",1.33
"7246",1.45
"7247",1.38
"7248",1.43
"7249",1.41
"7250",1.38
"7251",1.25
"7252",1.37
"7253",1.13
"7254",1.13
"7255",1.21
"7256",1.17
"7257",1.25
"7258",1.19
"7259",1.11
"7260",1.16
"7261",1.39
"7262",1.01
"7263",1.02
"7264",1.31
"7265",1.4
"7266",1.2
"7267",1.38
"7268",1.48
"7269",1.22
"7270",1.56
"7271",1.74
"7272",1.85
"7273",2
"7274",1.83
"7275",1.76
"7276",1.7
"7277",1.8
"7278",1.57
"7279",1.57
"7280",1.44
"7281",1.41
"7282",1.4
"7283",1.38
"7284",1.42
"7285",1.4
"7286",1.4
"7287",1.35
"7288",1.4
"7289",1.41
"7290",1.41
"7291",1.4
"7292",1.41
"7293",1.42
"7294",1.17
"7295",1.24
"7296",1.44
"7297",1.47
"7298",1.49
"7299",1.59
"7300",1.62
"7301",1.53
"7302",1.52
"7303",1.55
"7304",1.25
"7305",1.26
"7306",0.95
"7307",0.85
"7308",1.24
"7309",1
"7310",1.27
"7311",1.28
"7312",0.95
"7313",1.35
"7314",1.34
"7315",1.43
"7316",1.23
"7317",1.35
"7318",1.38
"7319",1.34
"7320",1.45
"7321",1.4
"7322",1.53
"7323",1.53
"7324",1.64
"7325",1.67
"7326",1.62
"7327",1.58
"7328",1.54
"7329",1.54
"7330",1.7
"7331",1.68
"7332",1.64
"7333",1.54
"7334",1.48
"7335",1.47
"7336",1.47
"7337",1.51
"7338",1.59
"7339",1.68
"7340",1.5
"7341",1.75
"7342",1.73
"7343",1.8
"7344",1.74
"7345",1.75
"7346",1.75
"7347",1.66
"7348",1.78
"7349",1.66
"7350",1.74
"7351",1.7
"7352",1.68
"7353",1.66
"7354",1.66
"7355",1.74
"7356",1.48
"7357",1.49
"7358",1.37
"7359",1.19
"7360",1.28
"7361",1.48
"7362",1.51
"7363",1.44
"7364",1.39
"7365",1.4
"7366",0.75
"7367",0.75
"7368",0.7
"7369",0.64
"7370",0.72
"7371",0.77
"7372",0.6
"7373",0.72
"7374",0.79
"7375",0.98
"7376",1.04
"7377",1.17
"7378",1.28
"7379",1.31
"7380",1.24
"7381",1.22
"7382",1.2
"7383",1.2
"7384",1.18
"7385",1.14
"7386",1.01
"7387",0.94
"7388",0.96
"7389",0.89
"7390",0.92
"7391",0.75
"7392",0.77
"7393",0.77
"7394",0.7
"7395",0.68
"7396",0.76
"7397",0.81
"7398",0.74
"7399",0.69
"7400",0.65
"7401",0.75
"7402",0.7
"7403",0.73
"7404",0.65
"7405",0.67
"7406",0.57
"7407",0.68
"7408",0.65
"7409",0.67
"7410",0.65
"7411",0.67
"7412",0.54
"7413",0.46
"7414",0.58
"7415",0.54
"7416",0.6
"7417",0.73
"7418",0.63
"7419",1.01
"7420",1.29
"7421",1.01
"7422",1.27
"7423",1.18
"7424",1.02
"7425",1.5
"7426",1.51
"7427",1.54
"7428",1.52
"7429",1.54
"7430",1.56
"7431",1.6
"7432",1.33
"7433",1.32
"7434",1.29
"7435",1.31
"7436",1.31
"7437",1.28
"7438",1.29
"7439",1.27
"7440",1.29
"7441",1.29
"7442",1.29
"7443",1.26
"7444",1.25
"7445",1.25
"7446",1.26
"7447",1.29
"7448",1.33
"7449",1.33
"7450",1.32
"7451",1.02
"7452",1.33
"7453",1.03
"7454",1.05
"7455",1.34
"7456",1.33
"7457",1.36
"7458",1.37
"7459",1.34
"7460",1.34
"7461",1.34
"7462",1.02
"7463",1.33
"7464",1.33
"7465",1.28
"7466",1.02
"7467",1.26
"7468",1.04
"7469",1.08
"7470",1.02
"7471",1.02
"7472",1.02
"7473",1.26
"7474",1.05
"7475",1.15
"7476",1.19
"7477",1.28
"7478",1.12
"7479",1.26
"7480",1.48
"7481",1.38
"7482",1.48
"7483",1.77
"7484",1.81
"7485",1.77
"7486",1.75
"7487",1.66
"7488",1.6
"7489",1.58
"7490",1.37
"7491",1.53
"7492",1.43
"7493",1.43
"7494",1.46
"7495",1.39
"7496",1.38
"7497",1.32
"7498",1.31
"7499",1.35
"7500",1.35
"7501",1.31
"7502",1.31
"7503",1.38
"7504",1.33
"7505",1.33
"7506",1.13
"7507",1.19
"7508",1.18
"7509",1.35
"7510",1.28
"7511",1.29
"7512",1.33
"7513",1.3
"7514",1.29
"7515",1.25
"7516",1.05
"7517",0.96
"7518",0.94
"7519",0.76
"7520",1.06
"7521",1.09
"7522",1.05
"7523",1.06
"7524",0.83
"7525",0.89
"7526",1.33
"7527",1.31
"7528",1.29
"7529",0.88
"7530",1.48
"7531",1.53
"7532",1.11
"7533",1.03
"7534",1.29
"7535",1.36
"7536",1.25
"7537",1.9
"7538",1.84
"7539",1.82
"7540",1.83
"7541",1.87
"7542",1.76
"7543",1.34
"7544",1.32
"7545",1.71
"7546",1.58
"7547",1.34
"7548",1.15
"7549",1.38
"7550",0.7
"7551",0.99
"7552",0.96
"7553",0.97
"7554",1
"7555",1.12
"7556",0.97
"7557",1.01
"7558",0.95
"7559",0.91
"7560",0.84
"7561",0.91
"7562",0.98
"7563",1.08
"7564",1.12
"7565",1.12
"7566",1.11
"7567",0.84
"7568",0.89
"7569",0.7
"7570",0.76
"7571",0.77
"7572",0.68
"7573",0.76
"7574",0.87
"7575",0.85
"7576",0.85
"7577",0.73
"7578",0.92
"7579",1.27
"7580",1.24
"7581",1.03
"7582",1.18
"7583",1.36
"7584",1.36
"7585",1.4
"7586",1.39
"7587",1.48
"7588",1.63
"7589",1.63
"7590",1.7
"7591",1.63
"7592",1.54
"7593",1.47
"7594",1.57
"7595",1.54
"7596",1.47
"7597",1.42
"7598",1.39
"7599",1.29
"7600",1.31
"7601",1.31
"7602",1.3
"7603",1.25
"7604",1.22
"7605",1.24
"7606",1.34
"7607",1.3
"7608",1.43
"7609",1.41
"7610",1.39
"7611",1.33
"7612",1.33
"7613",1.44
"7614",1.4
"7615",1.44
"7616",1.45
"7617",1.39
"7618",1.41
"7619",1.39
"7620",1.42
"7621",1.32
"7622",1.21
"7623",1.27
"7624",1.18
"7625",0.97
"7626",1.26
"7627",1.14
"7628",1.27
"7629",1.22
"7630",1.18
"7631",0.83
"7632",1.19
"7633",1.13
"7634",1.04
"7635",1.02
"7636",1.24
"7637",1.23
"7638",1.26
"7639",1.15
"7640",1.33
"7641",1.39
"7642",1.46
"7643",1.62
"7644",1.54
"7645",1.47
"7646",1.44
"7647",1.47
"7648",1.44
"7649",1.38
"7650",1.33
"7651",1.35
"7652",1.26
"7653",1.26
"7654",1.13
"7655",1.17
"7656",1.19
"7657",1.21
"7658",1.21
"7659",1.28
"7660",1.31
"7661",1.38
"7662",1.25
"7663",1.17
"7664",1.13
"7665",1.12
"7666",1.18
"7667",1.25
"7668",1.28
"7669",1.22
"7670",1.19
"7671",1.26
"7672",1.29
"7673",1.35
"7674",1.31
"7675",1.13
"7676",1.18
"7677",1.13
"7678",1
"7679",1.18
"7680",1.13
"7681",1.15
"7682",1.18
"7683",1.11
"7684",0.81
"7685",1.09
"7686",1.08
"7687",1.05
"7688",0.99
"7689",1.16
"7690",1.09
"7691",1.19
"7692",1.08
"7693",1.3
"7694",1.42
"7695",1.49
"7696",1.66
"7697",1.59
"7698",1.51
"7699",1.5
"7700",1.53
"7701",1.45
"7702",1.43
"7703",1.41
"7704",1.38
"7705",1.29
"7706",1.29
"7707",1.17
"7708",1.16
"7709",1.11
"7710",1.13
"7711",1.15
"7712",1.16
"7713",1.16
"7714",1.23
"7715",1.15
"7716",1.01
"7717",0.99
"7718",1.02
"7719",1.22
"7720",1.24
"7721",1.2
"7722",1.26
"7723",1.15
"7724",1.21
"7725",1.23
"7726",1.26
"7727",1.15
"7728",1.13
"7729",1.12
"7730",1.03
"7731",0.97
"7732",1.13
"7733",1.04
"7734",1.06
"7735",1.13
"7736",0.97
"7737",1.03
"7738",1.14
"7739",1.2
"7740",1.07
"7741",1.17
"7742",1.45
"7743",1.45
"7744",1.23
"7745",1.36
"7746",1.45
"7747",1.58
"7748",1.68
"7749",1.66
"7750",1.74
"7751",1.7
"7752",1.61
"7753",1.63
"7754",1.79
"7755",1.87
"7756",1.82
"7757",1.44
"7758",1.46
"7759",1.41
"7760",1.46
"7761",1.58
"7762",1.44
"7763",1.55
"7764",1.5
"7765",1.59
"7766",1.55
"7767",1.61
"7768",1.55
"7769",1.64
"7770",1.56
"7771",1.4
"7772",1.62
"7773",1.6
"7774",1.58
"7775",1.36
"7776",1.58
"7777",1.57
"7778",1.59
"7779",1.61
"7780",1.32
"7781",1.08
"7782",1.2
"7783",1.08
"7784",0.98
"7785",1.08
"7786",0.98
"7787",1.2
"7788",1.15
"7789",0.98
"7790",0.98
"7791",1.17
"7792",0.73
"7793",1.13
"7794",1.08
"7795",1.24
"7796",1.25
"7797",1.16
"7798",1.04
"7799",1
"7800",1.57
"7801",1.67
"7802",1.83
"7803",1.78
"7804",1.74
"7805",1.71
"7806",1.71
"7807",1.52
"7808",1.79
"7809",1.65
"7810",1.24
"7811",1.34
"7812",1.48
"7813",1.46
"7814",1.48
"7815",1.21
"7816",1.23
"7817",1.05
"7818",1.1
"7819",1.17
"7820",1.13
"7821",1.27
"7822",1.27
"7823",1.08
"7824",1.05
"7825",1.18
"7826",1.18
"7827",1.29
"7828",1.22
"7829",1.22
"7830",1.28
"7831",1.25
"7832",1.24
"7833",1.04
"7834",0.88
"7835",0.97
"7836",0.7
"7837",0.63
"7838",0.65
"7839",0.74
"7840",0.87
"7841",0.96
"7842",0.93
"7843",0.92
"7844",1.15
"7845",1.4
"7846",1.05
"7847",1.28
"7848",1.52
"7849",1.48
"7850",1.27
"7851",1.41
"7852",1.56
"7853",1.57
"7854",1.76
"7855",1.65
"7856",1.79
"7857",1.76
"7858",1.81
"7859",1.71
"7860",1.78
"7861",2.09
"7862",2.07
"7863",1.29
"7864",1.62
"7865",1.3
"7866",1.66
"7867",1.74
"7868",1.69
"7869",1.7
"7870",1.53
"7871",1.77
"7872",1.8
"7873",1.83
"7874",1.78
"7875",1.86
"7876",1.77
"7877",1.42
"7878",1.93
"7879",1.83
"7880",1.69
"7881",1.22
"7882",1.79
"7883",1.79
"7884",1.79
"7885",1.8
"7886",1.59
"7887",1.18
"7888",1.17
"7889",1.14
"7890",0.84
"7891",1.13
"7892",0.94
"7893",1.23
"7894",1.22
"7895",0.95
"7896",1.1
"7897",1.46
"7898",1.49
"7899",1.39
"7900",1.26
"7901",1.61
"7902",1.62
"7903",1.34
"7904",1.37
"7905",1.53
"7906",1.48
"7907",1.74
"7908",2.02
"7909",2.01
"7910",1.99
"7911",1.88
"7912",2.07
"7913",1.94
"7914",1.54
"7915",1.67
"7916",1.81
"7917",1.73
"7918",1.72
"7919",1.54
"7920",1.68
"7921",1
"7922",1.21
"7923",1.17
"7924",1.16
"7925",1.21
"7926",1.21
"7927",1.19
"7928",1.25
"7929",1.09
"7930",1
"7931",0.92
"7932",1.11
"7933",1.09
"7934",0.96
"7935",1.18
"7936",1.16
"7937",1.14
"7938",0.91
"7939",0.94
"7940",0.8
"7941",0.87
"7942",0.77
"7943",0.76
"7944",0.86
"7945",0.85
"7946",0.93
"7947",0.8
"7948",0.84
"7949",0.99
"7950",1.22
"7951",1.04
"7952",1.02
"7953",1.12
"7954",1.25
"7955",1.23
"7956",1.23
"7957",1.28
"7958",1.32
"7959",1.57
"7960",1.69
"7961",1.56
"7962",1.64
"7963",1.57
"7964",1.46
"7965",1.42
"7966",1.44
"7967",1.41
"7968",1.4
"7969",1.36
"7970",1.37
"7971",1.3
"7972",1.3
"7973",1.28
"7974",1.24
"7975",1.28
"7976",1.17
"7977",1.3
"7978",1.3
"7979",1.33
"7980",1.41
"7981",1.38
"7982",1.34
"7983",1.19
"7984",1.34
"7985",1.36
"7986",1.37
"7987",1.38
"7988",1.38
"7989",1.41
"7990",1.37
"7991",1.4
"7992",1.31
"7993",1.06
"7994",1.14
"7995",0.99
"7996",0.81
"7997",1.11
"7998",1
"7999",1.14
"8000",1.15
"8001",1
"8002",0.85
"8003",1
"8004",0.9
"8005",0.8
"8006",0.84
"8007",0.96
"8008",0.97
"8009",0.95
"8010",0.99
"8011",1.1
"8012",1.15
"8013",1.3
"8014",1.32
"8015",1.34
"8016",1.33
"8017",1.27
"8018",1.22
"8019",1.24
"8020",1.17
"8021",1.06
"8022",1.05
"8023",1.03
"8024",1.06
"8025",1.05
"8026",1.02
"8027",0.86
"8028",0.92
"8029",0.92
"8030",0.89
"8031",0.93
"8032",0.93
"8033",0.96
"8034",0.94
"8035",0.92
"8036",0.85
"8037",0.86
"8038",0.83
"8039",0.88
"8040",0.92
"8041",0.84
"8042",0.93
"8043",0.94
"8044",0.93
"8045",0.87
"8046",0.7
"8047",0.75
"8048",0.68
"8049",0.62
"8050",0.76
"8051",0.74
"8052",0.68
"8053",0.74
"8054",0.64
"8055",1.08
"8056",1.31
"8057",1.01
"8058",1.02
"8059",1.21
"8060",1.32
"8061",1.2
"8062",1.28
"8063",1.34
"8064",1.23
"8065",1.54
"8066",1.71
"8067",1.72
"8068",1.82
"8069",1.72
"8070",1.66
"8071",1.61
"8072",1.7
"8073",1.54
"8074",1.52
"8075",1.42
"8076",1.41
"8077",1.38
"8078",1.36
"8079",1.36
"8080",1.32
"8081",1.33
"8082",1.28
"8083",1.35
"8084",1.33
"8085",1.34
"8086",1.38
"8087",1.38
"8088",1.36
"8089",1.14
"8090",1.24
"8091",1.39
"8092",1.37
"8093",1.41
"8094",1.49
"8095",1.52
"8096",1.45
"8097",1.45
"8098",1.39
"8099",1.09
"8100",1.14
"8101",0.91
"8102",0.81
"8103",1.12
"8104",0.97
"8105",1.17
"8106",1.17
"8107",0.94
"8108",0.94
"8109",1.32
"8110",1.34
"8111",1.2
"8112",1.16
"8113",1.49
"8114",1.3
"8115",1.17
"8116",1.32
"8117",1.41
"8118",1.31
"8119",1.6
"8120",1.82
"8121",1.83
"8122",1.84
"8123",1.66
"8124",1.89
"8125",1.58
"8126",1.42
"8127",1.65
"8128",1.67
"8129",1.55
"8130",1.56
"8131",1.44
"8132",1.35
"8133",0.97
"8134",1.2
"8135",1.12
"8136",1.11
"8137",1.16
"8138",1.16
"8139",1.15
"8140",1.14
"8141",1.08
"8142",1
"8143",1.02
"8144",1.02
"8145",1.09
"8146",0.93
"8147",1.12
"8148",1.09
"8149",0.92
"8150",0.83
"8151",0.85
"8152",0.75
"8153",0.85
"8154",0.77
"8155",0.76
"8156",0.84
"8157",0.88
"8158",0.93
"8159",0.78
"8160",0.87
"8161",1.14
"8162",1.38
"8163",1.17
"8164",1.18
"8165",1.37
"8166",1.31
"8167",1.23
"8168",1.3
"8169",1.55
"8170",1.34
"8171",1.61
"8172",1.75
"8173",1.83
"8174",1.83
"8175",1.83
"8176",1.72
"8177",1.47
"8178",1.69
"8179",1.71
"8180",1.6
"8181",1.49
"8182",1.49
"8183",1.52
"8184",1.33
"8185",1.45
"8186",1.26
"8187",1.14
"8188",1.31
"8189",1.3
"8190",1.32
"8191",1.28
"8192",1.23
"8193",1.17
"8194",1.3
"8195",1.37
"8196",1.37
"8197",1.51
"8198",1.52
"8199",1.27
"8200",1.33
"8201",1.33
"8202",1.18
"8203",1.36
"8204",1.38
"8205",1.29
"8206",1.09
"8207",0.99
"8208",0.88
"8209",1
"8210",1.14
"8211",1.11
"8212",1.11
"8213",1.11
"8214",1.39
"8215",1.31
"8216",1.3
"8217",1.24
"8218",1.25
"8219",1.29
"8220",1.43
"8221",1.32
"8222",1.44
"8223",1.46
"8224",1.51
"8225",1.57
"8226",1.57
"8227",1.58
"8228",1.47
"8229",1.38
"8230",1.59
"8231",1.64
"8232",1.41
"8233",1.42
"8234",1.45
"8235",1.4
"8236",1.43
"8237",1.38
"8238",1.38
"8239",1.38
"8240",1.42
"8241",1.48
"8242",1.54
"8243",1.66
"8244",1.65
"8245",1.71
"8246",1.6
"8247",1.66
"8248",1.63
"8249",1.36
"8250",1.5
"8251",1.6
"8252",1.61
"8253",1.6
"8254",1.37
"8255",1.59
"8256",1.53
"8257",1.42
"8258",1.57
"8259",1.71
"8260",1.5
"8261",1.49
"8262",1.36
"8263",1.52
"8264",1.4
"8265",1.43
"8266",1.55
"8267",1.16
"8268",1.4
"8269",1
"8270",1.02
"8271",1.27
"8272",1.4
"8273",1.21
"8274",1.35
"8275",1.48
"8276",1.19
"8277",1.54
"8278",1.71
"8279",1.76
"8280",1.96
"8281",1.86
"8282",1.76
"8283",1.76
"8284",1.89
"8285",1.63
"8286",1.64
"8287",1.49
"8288",1.46
"8289",1.44
"8290",1.42
"8291",1.5
"8292",1.45
"8293",1.45
"8294",1.39
"8295",1.43
"8296",1.42
"8297",1.43
"8298",1.41
"8299",1.44
"8300",1.43
"8301",1.15
"8302",1.25
"8303",1.46
"8304",1.48
"8305",1.5
"8306",1.63
"8307",1.67
"8308",1.58
"8309",1.57
"8310",1.59
"8311",1.23
"8312",1.29
"8313",0.95
"8314",0.79
"8315",1.21
"8316",1
"8317",1.24
"8318",1.27
"8319",0.93
"8320",0.98
"8321",1.18
"8322",1.07
"8323",1.03
"8324",1.09
"8325",1.24
"8326",1.17
"8327",1.15
"8328",1.19
"8329",1.29
"8330",1.44
"8331",1.58
"8332",1.65
"8333",1.64
"8334",1.62
"8335",1.57
"8336",1.56
"8337",1.57
"8338",1.47
"8339",1.41
"8340",1.33
"8341",1.33
"8342",1.32
"8343",1.31
"8344",1.33
"8345",1.17
"8346",1.21
"8347",1.17
"8348",1.18
"8349",1.21
"8350",1.24
"8351",1.28
"8352",1.26
"8353",1.19
"8354",1.09
"8355",1.18
"8356",1.18
"8357",1.23
"8358",1.21
"8359",1.21
"8360",1.24
"8361",1.25
"8362",1.22
"8363",1.13
"8364",0.99
"8365",0.99
"8366",0.87
"8367",0.77
"8368",0.96
"8369",0.94
"8370",0.98
"8371",0.99
"8372",0.89
"8373",0.94
"8374",1.1
"8375",1.05
"8376",0.96
"8377",0.98
"8378",1.18
"8379",1.04
"8380",1.01
"8381",1.06
"8382",1.23
"8383",1.31
"8384",1.43
"8385",1.62
"8386",1.57
"8387",1.59
"8388",1.53
"8389",1.56
"8390",1.53
"8391",1.31
"8392",1.3
"8393",1.34
"8394",1.32
"8395",1.25
"8396",1.18
"8397",1.28
"8398",0.95
"8399",1.07
"8400",1.05
"8401",1.02
"8402",1.02
"8403",1.07
"8404",1.07
"8405",1.06
"8406",1.01
"8407",0.94
"8408",0.98
"8409",0.96
"8410",1.02
"8411",1
"8412",1.05
"8413",1
"8414",1.04
"8415",0.94
"8416",0.96
"8417",0.86
"8418",0.88
"8419",0.76
"8420",0.66
"8421",0.85
"8422",0.82
"8423",0.85
"8424",0.86
"8425",0.79
"8426",0.89
"8427",0.93
"8428",0.85
"8429",0.86
"8430",0.85
"8431",0.91
"8432",0.95
"8433",0.93
"8434",0.94
"8435",1.02
"8436",1.04
"8437",1.15
"8438",1.2
"8439",1.22
"8440",1.22
"8441",1.2
"8442",1.14
"8443",1.14
"8444",1.08
"8445",1.01
"8446",0.95
"8447",0.95
"8448",1.01
"8449",1.03
"8450",0.95
"8451",0.84
"8452",0.86
"8453",0.85
"8454",0.87
"8455",0.83
"8456",0.83
"8457",0.91
"8458",0.89
"8459",0.84
"8460",0.82
"8461",0.81
"8462",0.75
